account_age,no_follower,no_following,no_userfavourites,no_lists,no_tweets,no_retweets,no_hashtag,no_usermention,no_urls,no_char,no_digits,class
241.0,353.0,307.0,3.0,0.0,172.0,0.0,0.0,1.0,1.0,27.0,2.0,non-spammer
21.0,6.0,27.0,0.0,2.0,13962.0,0.0,0.0,0.0,1.0,91.0,4.0,non-spammer
2033.0,1870289.0,1511.0,4.0,14501.0,106636.0,0.0,0.0,0.0,1.0,31.0,0.0,non-spammer
650.0,358.0,231.0,16.0,0.0,2096.0,0.0,0.0,0.0,1.0,76.0,2.0,non-spammer
2.0,10.0,24.0,0.0,0.0,420.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
1227.0,150.0,245.0,627.0,2.0,1383.0,0.0,1.0,0.0,1.0,64.0,0.0,non-spammer
383.0,158.0,278.0,1250.0,1.0,6180.0,0.0,0.0,0.0,1.0,118.0,0.0,non-spammer
142.0,830.0,846.0,120.0,0.0,1442.0,0.0,0.0,1.0,1.0,29.0,4.0,non-spammer
730.0,1283.0,1876.0,12.0,20.0,179707.0,0.0,2.0,0.0,1.0,119.0,0.0,non-spammer
1045.0,29.0,14.0,0.0,2.0,4257.0,0.0,0.0,0.0,1.0,115.0,0.0,non-spammer
160.0,0.0,21.0,0.0,0.0,25498.0,0.0,0.0,1.0,1.0,43.0,0.0,non-spammer
803.0,378.0,1426.0,108.0,0.0,2114.0,0.0,0.0,0.0,1.0,68.0,2.0,non-spammer
969.0,274.0,267.0,99.0,0.0,37525.0,0.0,0.0,2.0,1.0,52.0,0.0,non-spammer
868.0,430.0,286.0,959.0,1.0,15895.0,3554.0,0.0,1.0,1.0,42.0,0.0,non-spammer
1256.0,184.0,161.0,2.0,1.0,2092.0,0.0,0.0,0.0,1.0,27.0,0.0,non-spammer
1070.0,211.0,142.0,31.0,0.0,7911.0,0.0,0.0,0.0,1.0,46.0,1.0,non-spammer
581.0,0.0,4.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,non-spammer
1207.0,1461.0,1998.0,435.0,42.0,2648.0,0.0,0.0,0.0,1.0,50.0,0.0,non-spammer
1253.0,478.0,350.0,30.0,2.0,5337.0,0.0,0.0,0.0,1.0,27.0,0.0,non-spammer
44.0,27.0,173.0,0.0,0.0,336.0,0.0,0.0,0.0,1.0,66.0,0.0,non-spammer
175.0,53.0,101.0,95.0,1.0,1488.0,0.0,0.0,0.0,1.0,55.0,0.0,non-spammer
1808.0,673.0,617.0,48.0,25.0,7765.0,0.0,0.0,1.0,1.0,69.0,0.0,non-spammer
750.0,50.0,138.0,10.0,0.0,525.0,0.0,2.0,0.0,1.0,58.0,0.0,non-spammer
1738.0,996.0,1377.0,0.0,46.0,12027.0,0.0,0.0,0.0,1.0,97.0,0.0,non-spammer
985.0,2221.0,2437.0,6.0,3.0,20631.0,0.0,0.0,0.0,1.0,25.0,2.0,non-spammer
972.0,804.0,300.0,10.0,0.0,20426.0,0.0,0.0,0.0,1.0,49.0,0.0,non-spammer
257.0,363.0,0.0,6.0,0.0,29508.0,0.0,0.0,0.0,1.0,41.0,4.0,non-spammer
1028.0,171.0,202.0,17.0,0.0,6506.0,0.0,0.0,1.0,1.0,113.0,0.0,non-spammer
16.0,54.0,27.0,8.0,1.0,2341.0,0.0,0.0,0.0,1.0,26.0,0.0,non-spammer
883.0,981.0,391.0,39.0,2.0,131137.0,0.0,0.0,0.0,1.0,22.0,0.0,non-spammer
115.0,33.0,23.0,1.0,0.0,138.0,1.0,1.0,1.0,1.0,113.0,0.0,non-spammer
51.0,140.0,139.0,0.0,0.0,1704.0,0.0,0.0,0.0,1.0,75.0,0.0,non-spammer
1074.0,74.0,65.0,64.0,2.0,4938.0,0.0,0.0,0.0,1.0,10.0,0.0,non-spammer
15.0,91.0,193.0,3.0,0.0,1344.0,143.0,0.0,1.0,2.0,90.0,4.0,non-spammer
601.0,39.0,285.0,2.0,0.0,1630.0,0.0,0.0,0.0,1.0,114.0,12.0,non-spammer
177.0,638.0,561.0,9.0,0.0,1140.0,0.0,0.0,0.0,1.0,43.0,6.0,non-spammer
1089.0,37.0,34.0,0.0,0.0,10507.0,0.0,2.0,0.0,1.0,72.0,5.0,non-spammer
46.0,238.0,336.0,0.0,1.0,15144.0,0.0,1.0,0.0,1.0,33.0,0.0,non-spammer
1348.0,588.0,389.0,1992.0,2.0,15394.0,0.0,0.0,2.0,1.0,73.0,0.0,non-spammer
1018.0,106.0,203.0,47.0,0.0,5899.0,0.0,7.0,0.0,1.0,91.0,1.0,non-spammer
1089.0,10063.0,91.0,25.0,63.0,9520.0,0.0,0.0,0.0,1.0,27.0,0.0,non-spammer
33.0,1.0,52.0,329.0,0.0,393.0,1.0,0.0,1.0,1.0,17.0,0.0,non-spammer
1648.0,3408.0,1276.0,9.0,77.0,6632.0,0.0,0.0,1.0,1.0,113.0,0.0,non-spammer
166.0,3.0,10.0,0.0,0.0,14241.0,0.0,0.0,0.0,1.0,27.0,0.0,non-spammer
56.0,144.0,194.0,0.0,4.0,10371.0,0.0,1.0,0.0,1.0,88.0,4.0,non-spammer
709.0,39.0,92.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,56.0,0.0,non-spammer
704.0,775.0,350.0,3762.0,0.0,11871.0,0.0,0.0,0.0,1.0,61.0,1.0,non-spammer
1346.0,11491.0,11692.0,61.0,32.0,22997.0,0.0,0.0,0.0,1.0,118.0,0.0,non-spammer
1115.0,1071.0,256.0,12.0,15.0,1016.0,0.0,0.0,0.0,1.0,65.0,0.0,non-spammer
597.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,1.0,29.0,0.0,non-spammer
863.0,206.0,187.0,96.0,0.0,454.0,0.0,0.0,0.0,1.0,49.0,1.0,non-spammer
1446.0,244.0,279.0,77.0,13.0,18597.0,0.0,0.0,0.0,1.0,55.0,4.0,non-spammer
68.0,3.0,15.0,0.0,0.0,23.0,66.0,0.0,2.0,1.0,72.0,0.0,non-spammer
205.0,10387.0,0.0,0.0,70.0,8395.0,37.0,0.0,1.0,1.0,82.0,0.0,non-spammer
968.0,6059.0,5832.0,54.0,1.0,1407.0,0.0,1.0,1.0,1.0,91.0,0.0,non-spammer
333.0,233.0,190.0,3.0,0.0,7326.0,1363.0,0.0,1.0,1.0,84.0,0.0,non-spammer
1194.0,242.0,1009.0,68.0,2.0,1371.0,38.0,0.0,1.0,1.0,77.0,0.0,non-spammer
654.0,1606.0,1864.0,0.0,6.0,173075.0,0.0,0.0,0.0,1.0,65.0,4.0,non-spammer
1487.0,456.0,948.0,81.0,15.0,10178.0,0.0,0.0,0.0,1.0,45.0,0.0,non-spammer
1359.0,43.0,90.0,35.0,0.0,119.0,0.0,0.0,0.0,1.0,67.0,4.0,non-spammer
1802.0,3360.0,2943.0,300.0,82.0,3447.0,0.0,0.0,0.0,1.0,100.0,4.0,non-spammer
674.0,169.0,128.0,0.0,0.0,4043.0,0.0,0.0,2.0,1.0,105.0,0.0,non-spammer
1639.0,192.0,813.0,3.0,0.0,392.0,0.0,0.0,0.0,1.0,17.0,0.0,non-spammer
772.0,763.0,495.0,335.0,60.0,2150.0,0.0,0.0,1.0,1.0,75.0,0.0,non-spammer
1106.0,242.0,209.0,968.0,0.0,4623.0,0.0,0.0,0.0,1.0,17.0,0.0,non-spammer
240.0,1369.0,1140.0,969.0,16.0,23579.0,1.0,1.0,4.0,1.0,108.0,17.0,non-spammer
670.0,289.0,583.0,10.0,0.0,6061.0,0.0,1.0,1.0,1.0,77.0,4.0,non-spammer
994.0,391.0,205.0,9648.0,23.0,133105.0,0.0,1.0,4.0,1.0,93.0,9.0,non-spammer
1536.0,980.0,626.0,3263.0,7.0,34568.0,0.0,1.0,0.0,1.0,33.0,1.0,non-spammer
894.0,166.0,31.0,0.0,3.0,141.0,0.0,0.0,0.0,1.0,48.0,0.0,non-spammer
584.0,315.0,87.0,0.0,5.0,16974.0,6.0,0.0,2.0,1.0,90.0,0.0,non-spammer
100.0,1278.0,1750.0,0.0,0.0,21787.0,8.0,0.0,1.0,1.0,44.0,5.0,non-spammer
726.0,1520.0,1261.0,0.0,13.0,4428.0,0.0,1.0,0.0,1.0,82.0,0.0,non-spammer
1753.0,6.0,4.0,0.0,0.0,832.0,0.0,0.0,0.0,2.0,16.0,0.0,non-spammer
149.0,386.0,382.0,860.0,0.0,8608.0,0.0,0.0,0.0,1.0,28.0,0.0,non-spammer
1047.0,550.0,586.0,3.0,0.0,24394.0,2763.0,0.0,1.0,1.0,54.0,2.0,non-spammer
529.0,271.0,182.0,714.0,0.0,17327.0,47775.0,0.0,1.0,1.0,94.0,0.0,non-spammer
165.0,1029.0,896.0,0.0,2.0,72315.0,0.0,5.0,0.0,1.0,52.0,0.0,non-spammer
248.0,4.0,21.0,0.0,0.0,128.0,0.0,0.0,0.0,1.0,92.0,2.0,non-spammer
233.0,32.0,35.0,70.0,0.0,511.0,6.0,0.0,1.0,1.0,80.0,5.0,non-spammer
2.0,3.0,31.0,0.0,0.0,444.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
951.0,3888.0,2589.0,14.0,11.0,137719.0,0.0,6.0,0.0,1.0,114.0,0.0,non-spammer
69.0,1047.0,1437.0,0.0,2.0,7655.0,4.0,0.0,1.0,1.0,32.0,3.0,non-spammer
917.0,527.0,516.0,177.0,31.0,94587.0,0.0,0.0,0.0,1.0,22.0,0.0,non-spammer
257.0,363.0,0.0,6.0,0.0,29509.0,0.0,0.0,0.0,1.0,53.0,0.0,non-spammer
289.0,53.0,160.0,10.0,0.0,1698.0,5.0,3.0,1.0,1.0,84.0,0.0,non-spammer
1385.0,453.0,2002.0,814.0,31.0,25358.0,1.0,0.0,1.0,1.0,52.0,0.0,non-spammer
1476.0,582.0,481.0,113.0,2.0,36804.0,0.0,0.0,0.0,1.0,73.0,0.0,non-spammer
1738.0,996.0,1377.0,0.0,46.0,12028.0,0.0,0.0,0.0,2.0,69.0,0.0,non-spammer
323.0,847.0,8.0,3.0,0.0,224587.0,0.0,0.0,0.0,1.0,34.0,2.0,non-spammer
565.0,927.0,394.0,78.0,1.0,21404.0,0.0,0.0,0.0,1.0,36.0,0.0,non-spammer
1944.0,2240.0,2091.0,255.0,91.0,902078.0,0.0,0.0,0.0,1.0,119.0,0.0,non-spammer
1170.0,690.0,1951.0,1625.0,1.0,6729.0,0.0,0.0,0.0,1.0,67.0,4.0,non-spammer
1728.0,270.0,824.0,61.0,6.0,12440.0,0.0,0.0,0.0,1.0,44.0,0.0,non-spammer
1039.0,671.0,504.0,862.0,2.0,53388.0,0.0,0.0,0.0,1.0,68.0,2.0,non-spammer
145.0,6.0,72.0,35.0,0.0,28.0,0.0,0.0,1.0,1.0,14.0,0.0,non-spammer
556.0,911.0,577.0,89.0,0.0,13313.0,0.0,0.0,0.0,1.0,69.0,4.0,non-spammer
1457.0,14302.0,8812.0,2.0,134.0,2122.0,0.0,0.0,0.0,1.0,72.0,0.0,non-spammer
865.0,4614.0,3578.0,219.0,0.0,3608.0,0.0,0.0,0.0,1.0,69.0,6.0,non-spammer
337.0,27637.0,500.0,340.0,134.0,61960.0,0.0,0.0,0.0,1.0,11.0,1.0,non-spammer
978.0,1371.0,1360.0,352.0,1.0,3581.0,0.0,0.0,0.0,1.0,50.0,0.0,non-spammer
898.0,72.0,311.0,139.0,0.0,1682.0,0.0,6.0,0.0,1.0,104.0,0.0,non-spammer
956.0,314.0,478.0,536.0,1.0,21662.0,0.0,0.0,0.0,1.0,67.0,4.0,non-spammer
62.0,20959.0,0.0,0.0,60.0,1236.0,38.0,0.0,1.0,1.0,82.0,0.0,non-spammer
130.0,83.0,79.0,0.0,0.0,44316.0,0.0,2.0,0.0,1.0,49.0,0.0,non-spammer
909.0,372.0,351.0,2871.0,42.0,55834.0,0.0,0.0,0.0,1.0,32.0,2.0,non-spammer
1979.0,1477.0,524.0,567.0,14.0,17806.0,0.0,0.0,0.0,3.0,72.0,5.0,non-spammer
1590.0,29.0,54.0,7.0,0.0,922.0,0.0,0.0,0.0,1.0,109.0,0.0,non-spammer
728.0,9862.0,9581.0,121.0,5.0,5323.0,0.0,0.0,0.0,1.0,71.0,8.0,non-spammer
705.0,1714.0,1630.0,397.0,4.0,18226.0,0.0,0.0,0.0,1.0,69.0,6.0,non-spammer
1313.0,58.0,338.0,15.0,1.0,752.0,0.0,0.0,1.0,1.0,101.0,0.0,non-spammer
97.0,5061.0,2300.0,15.0,0.0,28961.0,0.0,1.0,0.0,1.0,114.0,1.0,non-spammer
1030.0,7247.0,7334.0,5807.0,12.0,43653.0,0.0,0.0,0.0,1.0,71.0,8.0,non-spammer
1075.0,656.0,2000.0,80.0,3.0,13894.0,0.0,0.0,0.0,1.0,57.0,1.0,non-spammer
852.0,331.0,178.0,7.0,0.0,5897.0,0.0,0.0,0.0,1.0,67.0,1.0,non-spammer
1168.0,50.0,147.0,1.0,0.0,780.0,0.0,0.0,1.0,1.0,10.0,0.0,non-spammer
1666.0,561.0,370.0,0.0,0.0,8237.0,0.0,0.0,0.0,1.0,50.0,0.0,non-spammer
767.0,416.0,770.0,18936.0,0.0,22637.0,0.0,0.0,0.0,1.0,69.0,1.0,non-spammer
692.0,492.0,475.0,13.0,0.0,343.0,0.0,0.0,1.0,1.0,74.0,3.0,non-spammer
603.0,1669.0,2001.0,4682.0,1.0,11734.0,0.0,0.0,0.0,1.0,28.0,0.0,non-spammer
1033.0,100.0,131.0,21.0,0.0,2863.0,0.0,1.0,1.0,1.0,63.0,0.0,non-spammer
627.0,3681.0,2133.0,12.0,26.0,123807.0,0.0,1.0,0.0,1.0,114.0,0.0,non-spammer
665.0,1257.0,1390.0,0.0,2.0,42574.0,0.0,0.0,0.0,1.0,45.0,1.0,non-spammer
615.0,717.0,37.0,0.0,26.0,284926.0,0.0,0.0,0.0,1.0,91.0,8.0,non-spammer
845.0,556.0,434.0,27.0,1.0,37665.0,0.0,0.0,0.0,1.0,32.0,0.0,non-spammer
1579.0,138.0,380.0,9.0,0.0,293.0,5.0,1.0,1.0,1.0,113.0,0.0,non-spammer
252.0,3.0,385.0,0.0,0.0,519.0,0.0,0.0,0.0,1.0,58.0,2.0,non-spammer
623.0,196.0,244.0,27.0,0.0,2573.0,530.0,0.0,2.0,1.0,117.0,0.0,non-spammer
825.0,159.0,58.0,18.0,4.0,1316.0,0.0,0.0,0.0,1.0,71.0,1.0,non-spammer
503.0,142.0,50.0,0.0,2.0,117052.0,0.0,0.0,0.0,1.0,66.0,0.0,non-spammer
1356.0,129.0,215.0,0.0,1.0,966.0,4.0,0.0,1.0,1.0,75.0,0.0,non-spammer
110.0,0.0,1.0,0.0,0.0,88.0,0.0,1.0,0.0,1.0,49.0,0.0,non-spammer
391.0,244.0,36.0,0.0,0.0,6490.0,11.0,0.0,2.0,1.0,96.0,0.0,non-spammer
1299.0,6208.0,4842.0,26.0,10.0,3445.0,0.0,0.0,0.0,1.0,33.0,0.0,non-spammer
832.0,20.0,95.0,2.0,0.0,2342.0,0.0,0.0,0.0,1.0,78.0,2.0,non-spammer
1773.0,1179.0,437.0,0.0,72.0,15597.0,0.0,0.0,0.0,1.0,97.0,0.0,non-spammer
1648.0,234.0,0.0,0.0,12.0,146.0,0.0,0.0,0.0,1.0,41.0,0.0,non-spammer
494.0,183.0,202.0,48.0,1.0,2653.0,1220.0,0.0,1.0,1.0,49.0,4.0,non-spammer
220.0,447.0,1959.0,174.0,0.0,322.0,0.0,0.0,0.0,1.0,82.0,2.0,non-spammer
1130.0,1338.0,796.0,157.0,0.0,33361.0,3517.0,0.0,1.0,1.0,60.0,0.0,non-spammer
3.0,5.0,1.0,0.0,0.0,160.0,0.0,2.0,0.0,1.0,84.0,0.0,non-spammer
1151.0,219.0,91.0,7.0,5.0,4196.0,0.0,0.0,0.0,1.0,51.0,0.0,non-spammer
998.0,273.0,438.0,378.0,2.0,10440.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
36.0,0.0,10.0,0.0,0.0,18804.0,0.0,0.0,0.0,1.0,91.0,0.0,non-spammer
1337.0,124.0,183.0,66.0,0.0,977.0,0.0,2.0,0.0,1.0,49.0,0.0,non-spammer
731.0,43.0,89.0,10.0,0.0,434.0,0.0,0.0,0.0,1.0,51.0,0.0,non-spammer
1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,1.0,46.0,4.0,non-spammer
97.0,5061.0,2300.0,15.0,0.0,28962.0,0.0,1.0,0.0,1.0,114.0,4.0,non-spammer
969.0,13429.0,2589.0,31.0,130.0,54196.0,0.0,0.0,1.0,1.0,75.0,0.0,non-spammer
125.0,1399.0,1478.0,26.0,12.0,66894.0,0.0,0.0,0.0,1.0,62.0,0.0,non-spammer
144.0,63.0,262.0,287.0,1.0,3571.0,0.0,1.0,1.0,1.0,94.0,7.0,non-spammer
919.0,818.0,1086.0,1598.0,1.0,16930.0,0.0,0.0,0.0,1.0,43.0,0.0,non-spammer
702.0,937.0,874.0,7914.0,0.0,13777.0,0.0,0.0,0.0,1.0,66.0,3.0,non-spammer
938.0,260.0,507.0,7955.0,4.0,6722.0,0.0,0.0,0.0,1.0,61.0,1.0,non-spammer
298.0,278.0,1331.0,2673.0,5.0,27894.0,0.0,0.0,1.0,1.0,113.0,5.0,non-spammer
1587.0,7990.0,7284.0,51.0,328.0,5876.0,0.0,1.0,0.0,1.0,55.0,0.0,non-spammer
1328.0,11.0,109.0,11.0,0.0,316.0,0.0,0.0,1.0,1.0,84.0,0.0,non-spammer
1731.0,1529.0,1513.0,727.0,49.0,61539.0,0.0,0.0,0.0,1.0,117.0,0.0,non-spammer
1662.0,480.0,452.0,1455.0,73.0,68220.0,0.0,0.0,0.0,1.0,53.0,3.0,non-spammer
87.0,13.0,11.0,6.0,0.0,50.0,0.0,0.0,0.0,1.0,116.0,8.0,non-spammer
1054.0,671.0,631.0,812.0,42.0,7013.0,0.0,0.0,0.0,1.0,94.0,0.0,non-spammer
375.0,0.0,1.0,0.0,0.0,1153.0,0.0,0.0,0.0,1.0,23.0,2.0,non-spammer
1859.0,28755.0,14.0,12.0,545.0,69402.0,0.0,1.0,1.0,1.0,93.0,0.0,non-spammer
94.0,232.0,314.0,0.0,0.0,42437.0,0.0,0.0,0.0,1.0,62.0,0.0,non-spammer
510.0,1771.0,1751.0,480.0,0.0,3740.0,0.0,0.0,0.0,1.0,70.0,2.0,non-spammer
163.0,0.0,6.0,0.0,0.0,29.0,0.0,1.0,0.0,1.0,59.0,3.0,non-spammer
982.0,343.0,335.0,858.0,1.0,25096.0,0.0,0.0,0.0,1.0,35.0,0.0,non-spammer
1377.0,650.0,477.0,215.0,46.0,64468.0,4.0,2.0,1.0,1.0,111.0,6.0,non-spammer
236.0,385.0,539.0,4.0,0.0,3105.0,0.0,0.0,1.0,1.0,110.0,3.0,non-spammer
362.0,2335.0,139.0,5.0,22.0,4892.0,0.0,0.0,1.0,1.0,106.0,7.0,non-spammer
1633.0,110.0,301.0,1.0,2.0,203.0,0.0,0.0,0.0,1.0,104.0,0.0,non-spammer
589.0,821.0,971.0,3636.0,18.0,68749.0,2.0,0.0,1.0,1.0,98.0,0.0,non-spammer
81.0,422.0,16.0,0.0,6.0,27349.0,1.0,1.0,1.0,1.0,66.0,3.0,non-spammer
980.0,1282.0,1863.0,12134.0,51.0,79256.0,4.0,0.0,1.0,1.0,64.0,0.0,non-spammer
701.0,5192.0,4925.0,5679.0,38.0,45802.0,0.0,4.0,3.0,1.0,112.0,8.0,non-spammer
23.0,6.0,108.0,0.0,2.0,14940.0,0.0,0.0,0.0,1.0,91.0,0.0,non-spammer
99.0,20.0,28.0,1893.0,0.0,761.0,4.0,2.0,1.0,1.0,70.0,0.0,non-spammer
1203.0,1305.0,1997.0,0.0,3.0,165034.0,0.0,0.0,0.0,1.0,31.0,0.0,non-spammer
783.0,239.0,301.0,580.0,1.0,8925.0,0.0,1.0,3.0,1.0,109.0,6.0,non-spammer
598.0,8501.0,368.0,4.0,58.0,5156.0,0.0,0.0,1.0,1.0,62.0,4.0,non-spammer
1275.0,48671.0,97.0,51.0,371.0,9001.0,0.0,0.0,1.0,1.0,106.0,7.0,non-spammer
627.0,1432.0,1715.0,0.0,2.0,165140.0,0.0,0.0,0.0,1.0,25.0,0.0,non-spammer
52.0,2.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,non-spammer
52.0,12.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,112.0,0.0,non-spammer
107.0,44.0,92.0,1.0,0.0,200.0,1.0,0.0,1.0,1.0,108.0,0.0,non-spammer
1216.0,36.0,176.0,4.0,0.0,730.0,20.0,0.0,1.0,1.0,85.0,4.0,non-spammer
334.0,0.0,1.0,0.0,0.0,222.0,0.0,1.0,0.0,1.0,109.0,0.0,non-spammer
541.0,1721.0,1595.0,1198.0,5.0,50364.0,5.0,0.0,1.0,1.0,48.0,1.0,non-spammer
1580.0,10466.0,1145.0,19.0,407.0,5127.0,0.0,0.0,0.0,1.0,42.0,0.0,non-spammer
246.0,0.0,0.0,0.0,0.0,1515.0,0.0,0.0,0.0,1.0,51.0,0.0,non-spammer
1773.0,1179.0,437.0,0.0,72.0,15599.0,0.0,0.0,0.0,1.0,87.0,0.0,non-spammer
633.0,1778.0,2007.0,0.0,4.0,52919.0,0.0,0.0,0.0,1.0,47.0,0.0,non-spammer
1242.0,425.0,583.0,166.0,17.0,5560.0,0.0,0.0,1.0,1.0,68.0,0.0,non-spammer
1306.0,1475.0,951.0,0.0,4.0,905025.0,0.0,1.0,0.0,1.0,33.0,0.0,non-spammer
1259.0,1424.0,957.0,305.0,0.0,9093.0,0.0,0.0,0.0,1.0,27.0,0.0,non-spammer
1620.0,65.0,466.0,773.0,1.0,2450.0,4.0,0.0,2.0,1.0,77.0,0.0,non-spammer
843.0,66.0,23.0,0.0,1.0,66013.0,0.0,0.0,0.0,1.0,33.0,1.0,non-spammer
1260.0,331.0,319.0,4.0,12.0,5975.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
151.0,5.0,749.0,0.0,0.0,534.0,0.0,0.0,0.0,1.0,28.0,1.0,non-spammer
81.0,422.0,16.0,0.0,6.0,27350.0,1.0,5.0,1.0,1.0,70.0,0.0,non-spammer
611.0,642.0,2001.0,2649.0,2.0,11558.0,494.0,0.0,1.0,1.0,118.0,0.0,non-spammer
972.0,378.0,370.0,3.0,21.0,1667.0,1.0,0.0,1.0,1.0,81.0,0.0,non-spammer
282.0,30.0,0.0,0.0,0.0,9878.0,0.0,0.0,0.0,1.0,91.0,0.0,non-spammer
114.0,121.0,167.0,25.0,0.0,806.0,0.0,0.0,1.0,1.0,24.0,3.0,non-spammer
182.0,10.0,13.0,0.0,0.0,3231.0,0.0,0.0,0.0,1.0,114.0,0.0,non-spammer
264.0,112.0,230.0,0.0,0.0,10308.0,0.0,0.0,0.0,1.0,30.0,0.0,non-spammer
1151.0,113.0,149.0,4.0,0.0,2831.0,0.0,0.0,1.0,1.0,99.0,0.0,non-spammer
1066.0,164.0,16.0,0.0,2.0,57798.0,0.0,0.0,0.0,1.0,63.0,0.0,non-spammer
136.0,84.0,207.0,2.0,0.0,174.0,0.0,0.0,0.0,1.0,73.0,1.0,non-spammer
1418.0,150.0,155.0,15.0,28.0,23523.0,0.0,1.0,1.0,1.0,81.0,1.0,non-spammer
1131.0,161737.0,164843.0,3.0,820.0,96897.0,0.0,0.0,0.0,1.0,27.0,0.0,non-spammer
481.0,93.0,573.0,0.0,0.0,361.0,1.0,1.0,1.0,1.0,77.0,0.0,non-spammer
1450.0,2219.0,2208.0,3.0,33.0,2056.0,0.0,0.0,0.0,1.0,70.0,2.0,non-spammer
857.0,10747.0,11021.0,0.0,12.0,12404.0,0.0,0.0,0.0,1.0,17.0,1.0,non-spammer
2.0,6.0,25.0,0.0,0.0,439.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
212.0,158.0,187.0,27676.0,4.0,14147.0,0.0,0.0,1.0,1.0,30.0,2.0,non-spammer
250.0,811.0,596.0,4350.0,8.0,9883.0,0.0,0.0,2.0,1.0,66.0,0.0,non-spammer
736.0,3819.0,3277.0,6269.0,18.0,71871.0,0.0,0.0,0.0,1.0,54.0,0.0,non-spammer
27.0,2.0,15.0,0.0,0.0,53.0,0.0,1.0,0.0,1.0,29.0,0.0,non-spammer
751.0,7608.0,7389.0,216.0,242.0,97251.0,0.0,1.0,0.0,1.0,72.0,0.0,non-spammer
381.0,72.0,199.0,1.0,0.0,174.0,0.0,0.0,0.0,1.0,61.0,1.0,non-spammer
1744.0,197.0,99.0,11.0,1.0,17670.0,0.0,0.0,0.0,1.0,42.0,5.0,non-spammer
594.0,1142.0,27.0,0.0,1.0,11181.0,0.0,0.0,0.0,1.0,74.0,0.0,non-spammer
774.0,300.0,134.0,183.0,0.0,6707.0,10.0,0.0,1.0,1.0,95.0,6.0,non-spammer
119.0,368.0,348.0,223.0,0.0,267.0,0.0,0.0,3.0,1.0,117.0,0.0,non-spammer
840.0,267.0,231.0,11.0,0.0,2500.0,0.0,0.0,0.0,1.0,50.0,0.0,non-spammer
2170.0,1244.0,1165.0,151.0,48.0,6745.0,0.0,0.0,0.0,1.0,36.0,0.0,non-spammer
200.0,2.0,74.0,214.0,0.0,201.0,0.0,0.0,0.0,1.0,0.0,0.0,non-spammer
893.0,845.0,160.0,8.0,0.0,42431.0,0.0,0.0,0.0,1.0,44.0,2.0,non-spammer
119.0,73.0,268.0,15.0,0.0,653.0,7911.0,0.0,1.0,1.0,80.0,4.0,non-spammer
9.0,20.0,28.0,0.0,0.0,1035.0,0.0,0.0,0.0,1.0,111.0,2.0,non-spammer
153.0,25154.0,136.0,10.0,1.0,567.0,0.0,2.0,0.0,1.0,92.0,8.0,non-spammer
9.0,10.0,36.0,0.0,0.0,1617.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
1461.0,392.0,690.0,21.0,12.0,1768.0,1.0,0.0,7.0,1.0,122.0,1.0,non-spammer
66.0,16005.0,368.0,0.0,1.0,20206.0,0.0,4.0,0.0,1.0,115.0,0.0,non-spammer
1115.0,60473.0,4266.0,1798.0,404.0,278420.0,0.0,1.0,0.0,1.0,48.0,6.0,non-spammer
58.0,1363.0,1325.0,0.0,2.0,12176.0,0.0,0.0,0.0,1.0,116.0,2.0,non-spammer
1709.0,1401.0,1616.0,26.0,12.0,16396.0,0.0,2.0,0.0,1.0,22.0,0.0,non-spammer
1514.0,6156.0,3234.0,80.0,65.0,11575.0,0.0,0.0,1.0,1.0,69.0,2.0,non-spammer
2.0,6.0,28.0,0.0,0.0,420.0,0.0,0.0,0.0,1.0,18.0,0.0,non-spammer
788.0,145.0,291.0,42.0,2.0,11733.0,0.0,0.0,0.0,1.0,114.0,0.0,non-spammer
1722.0,630.0,539.0,57.0,8.0,64167.0,4.0,4.0,1.0,1.0,96.0,0.0,non-spammer
1117.0,1.0,1.0,0.0,0.0,223.0,0.0,1.0,0.0,1.0,113.0,0.0,non-spammer
1782.0,208.0,82.0,9.0,3.0,149.0,0.0,1.0,0.0,1.0,99.0,0.0,non-spammer
783.0,793.0,177.0,3.0,27.0,7879.0,0.0,2.0,0.0,1.0,29.0,0.0,non-spammer
1816.0,201.0,346.0,520.0,7.0,6596.0,0.0,0.0,0.0,1.0,98.0,1.0,non-spammer
1231.0,78.0,187.0,3.0,0.0,3387.0,0.0,0.0,2.0,1.0,98.0,0.0,non-spammer
2.0,19.0,545.0,2.0,0.0,101.0,1.0,1.0,1.0,1.0,111.0,0.0,non-spammer
1308.0,40.0,109.0,0.0,0.0,1027.0,0.0,0.0,0.0,1.0,16.0,0.0,non-spammer
